		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Bar  	Rain	Rate	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	Samp	Tx 	Recept	Int.
28.07.23	2:00	14.1	15.0	14.1	50	3.8	2.7	NW	2.41	5.8	N	13.6	13.1	12.6	1008.9	0.00	0.0	0.044	0.000	18.6	53	8.8	17.9	9.94	1.1917	343	1	100.0	15
28.07.23	2:15	14.5	14.5	13.9	48	3.6	2.2	WNW	2.01	3.6	WNW	14.3	13.3	13.1	1008.8	0.00	0.0	0.040	0.000	18.4	53	8.7	17.7	9.95	1.1924	350	1	100.0	15
28.07.23	2:30	13.4	14.9	13.4	54	4.3	1.8	W	1.61	3.1	W	13.3	12.5	12.4	1008.6	0.00	0.0	0.051	0.000	18.2	53	8.5	17.4	9.95	1.1933	348	1	100.0	15
28.07.23	2:45	14.2	14.3	13.4	49	3.6	1.8	NNE	1.61	4.5	NNW	14.2	13.1	13.1	1008.5	0.00	0.0	0.043	0.000	18.1	53	8.3	17.2	9.95	1.1940	346	1	100.0	15
28.07.23	3:00	14.1	14.4	14.1	50	3.8	1.3	NNW	1.21	2.7	NNW	14.1	13.0	13.0	1008.4	0.00	0.0	0.045	0.000	17.9	53	8.2	17.1	9.95	1.1947	350	1	100.0	15
28.07.23	3:15	13.8	14.3	13.8	51	3.9	1.8	N	1.61	4.0	NW	13.8	12.8	12.8	1008.5	0.00	0.0	0.047	0.000	17.7	53	8.0	16.9	9.95	1.1956	342	1	100.0	15
28.07.23	3:30	13.9	13.9	13.3	49	3.4	2.7	NW	2.41	4.5	WNW	13.4	12.8	12.3	1008.8	0.00	0.0	0.046	0.000	17.6	53	7.9	16.7	9.95	1.1968	349	1	100.0	15
28.07.23	3:45	14.4	15.0	13.9	52	4.7	3.1	NW	2.82	5.4	N	13.8	13.4	12.8	1008.9	0.00	0.0	0.041	0.000	17.4	53	7.8	16.6	9.95	1.1975	346	1	100.0	15
28.07.23	4:00	13.8	14.4	13.8	56	5.2	4.5	NW	4.02	7.6	NW	11.9	13.0	11.1	1008.7	0.00	0.0	0.047	0.000	17.3	54	7.9	16.5	10.15	1.1976	346	1	100.0	15
28.07.23	4:15	14.6	14.6	13.8	56	5.9	4.5	W	4.02	8.9	WSW	12.7	13.7	11.8	1008.0	0.00	0.0	0.039	0.000	17.2	54	7.8	16.4	10.15	1.1972	350	1	100.0	15
28.07.23	4:30	14.5	14.9	14.5	55	5.6	4.9	W	4.43	8.5	W	12.3	13.6	11.4	1007.6	0.00	0.0	0.040	0.000	17.1	54	7.7	16.2	10.15	1.1976	346	1	100.0	15
28.07.23	4:45	14.2	14.5	14.2	56	5.5	3.1	WNW	2.82	7.2	WNW	13.4	13.3	12.6	1007.7	0.00	0.0	0.043	0.000	16.9	54	7.6	16.1	10.15	1.1982	350	1	100.0	15
28.07.23	5:00	14.1	14.2	13.9	57	5.7	3.6	WNW	3.22	8.0	WNW	13.0	13.3	12.2	1008.1	0.00	0.0	0.044	0.000	16.9	54	7.5	16.1	10.15	1.1990	343	1	100.0	15
28.07.23	5:15	14.3	14.4	14.1	58	6.1	2.7	W	2.41	6.7	W	13.8	13.5	13.0	1008.1	0.00	0.0	0.042	0.000	16.8	54	7.5	15.9	10.15	1.1993	349	1	100.0	15
28.07.23	5:30	14.1	14.3	13.9	59	6.2	4.0	NW	3.62	8.5	W	12.6	13.3	11.8	1008.5	0.00	0.0	0.044	0.000	16.7	54	7.4	15.8	10.15	1.2003	343	1	100.0	15
28.07.23	5:45	14.1	14.1	13.9	59	6.2	3.1	NW	2.82	7.6	NW	13.4	13.3	12.6	1008.9	0.00	0.0	0.044	0.000	16.6	54	7.3	15.7	10.15	1.2014	349	1	100.0	15
28.07.23	6:00	12.8	14.1	12.8	67	6.9	3.6	NW	3.22	8.0	NW	11.4	12.3	10.9	1009.4	0.00	0.0	0.057	0.000	16.6	54	7.2	15.7	10.15	1.2022	349	1	100.0	15
28.07.23	6:15	11.8	12.8	11.8	72	6.9	5.4	WNW	4.83	9.8	WNW	8.8	11.4	8.5	1010.6	0.00	0.0	0.068	0.000	16.5	54	7.2	15.6	10.15	1.2039	344	1	100.0	15
28.07.23	6:30	10.6	11.8	10.6	72	5.7	2.7	NNW	2.41	6.3	NNW	9.4	10.3	9.2	1011.5	1.78	16.3	0.081	0.000	16.4	54	7.1	15.5	10.15	1.2055	350	1	100.0	15
28.07.23	6:45	9.4	10.6	9.4	78	5.8	1.3	SE	1.21	4.0	SSE	9.2	9.3	9.1	1012.4	0.51	5.1	0.093	0.000	16.3	54	6.9	15.3	10.15	1.2072	344	1	100.0	15
28.07.23	7:00	8.7	9.4	8.7	82	5.8	1.3	ENE	1.21	4.0	ENE	8.4	8.7	8.3	1012.7	1.27	9.7	0.100	0.000	16.2	54	6.9	15.3	10.15	1.2078	348	1	100.0	15
28.07.23	7:15	8.1	8.7	8.1	85	5.7	0.9	NW	0.80	3.1	WNW	8.1	8.1	8.1	1012.4	2.29	11.9	0.107	0.000	16.1	54	6.8	15.2	10.15	1.2080	349	1	100.0	15
28.07.23	7:30	8.3	8.3	7.9	86	6.1	0.9	NW	0.80	3.1	WNW	8.3	8.3	8.3	1011.8	0.51	10.9	0.104	0.000	16.1	54	6.7	15.1	10.15	1.2075	343	1	100.0	15
28.07.23	7:45	8.9	8.9	8.3	79	5.4	0.4	N	0.40	1.3	WNW	8.9	8.8	8.8	1011.0	0.00	1.0	0.098	0.000	16.2	55	7.1	15.3	10.25	1.2059	349	1	100.0	15
28.07.23	8:00	9.8	9.8	8.9	81	6.7	1.3	WNW	1.21	3.6	ESE	9.6	9.8	9.6	1010.2	0.00	0.0	0.089	0.000	16.2	54	6.8	15.2	10.15	1.2050	351	1	100.0	15
28.07.23	8:15	9.3	9.8	9.2	82	6.4	1.8	SE	1.61	5.4	SE	8.6	9.3	8.6	1010.6	0.00	0.0	0.094	0.000	16.1	55	7.1	15.2	10.25	1.2056	342	1	100.0	15
28.07.23	8:30	10.1	10.1	9.3	78	6.4	1.8	NW	1.61	4.0	NW	9.4	10.0	9.4	1010.0	0.00	0.0	0.086	0.000	16.1	55	7.1	15.2	10.25	1.2049	345	1	100.0	15
28.07.23	8:45	10.9	10.9	10.1	71	5.8	0.9	NW	0.80	2.7	NNW	10.9	10.6	10.6	1009.9	0.00	0.0	0.078	0.000	16.1	55	7.0	15.2	10.25	1.2050	348	1	100.0	15
28.07.23	9:00	11.4	11.4	10.9	69	6.0	0.4	ENE	0.40	1.8	ENE	11.4	11.1	11.1	1009.7	0.00	0.0	0.072	0.000	16.1	55	7.1	15.2	10.25	1.2045	345	1	100.0	15
28.07.23	9:15	12.9	12.9	11.4	69	7.4	0.4	NW	0.40	2.2	ENE	12.9	12.5	12.5	1009.2	0.00	0.0	0.056	0.000	16.2	55	7.1	15.3	10.25	1.2037	346	1	100.0	15
28.07.23	9:30	12.8	13.0	12.6	67	6.8	0.9	ENE	0.80	3.1	ENE	12.8	12.3	12.3	1009.2	0.00	0.0	0.058	0.000	16.2	55	7.2	15.3	10.25	1.2034	344	1	100.0	15
28.07.23	9:45	13.9	13.9	12.8	57	5.5	1.8	S	1.61	8.5	WNW	13.9	13.1	13.1	1009.0	0.00	0.0	0.046	0.000	16.3	55	7.2	15.4	10.25	1.2029	350	1	100.0	15
28.07.23	10:00	15.2	15.3	13.9	51	5.1	5.4	WNW	4.83	9.8	NW	12.8	14.2	11.8	1008.9	0.00	0.0	0.032	0.000	16.4	55	7.3	15.6	10.25	1.2023	346	1	100.0	15
28.07.23	10:15	15.7	15.7	15.2	57	7.2	4.5	WNW	4.02	8.0	WNW	14.0	14.8	13.2	1009.2	0.00	0.0	0.028	0.000	16.6	55	7.5	15.7	10.25	1.2018	347	1	100.0	15
28.07.23	10:30	15.7	15.8	15.6	51	5.6	4.5	WNW	4.02	9.8	NW	14.0	14.6	12.9	1009.2	0.00	0.0	0.028	0.000	16.7	55	7.6	15.9	10.25	1.2010	345	1	100.0	15
28.07.23	10:45	15.5	15.8	15.4	54	6.2	4.0	WNW	3.62	7.6	WNW	14.2	14.6	13.3	1009.6	0.00	0.0	0.030	0.000	16.9	55	7.8	16.1	10.25	1.2006	346	1	100.0	15
28.07.23	11:00	15.8	15.9	15.5	54	6.5	4.5	W	4.02	10.7	WNW	14.1	14.8	13.2	1009.6	0.00	0.0	0.027	0.000	17.1	55	8.0	16.3	10.25	1.1995	349	1	100.0	15
28.07.23	11:15	16.4	16.4	15.8	61	8.8	3.6	NW	3.22	5.4	WNW	15.7	15.8	15.1	1009.7	0.00	0.0	0.020	0.000	17.3	55	8.2	16.6	10.25	1.1985	347	1	100.0	15
28.07.23	11:30	16.1	16.6	15.9	57	7.6	3.6	NW	3.22	7.2	NW	15.4	15.3	14.6	1009.5	0.00	0.0	0.023	0.000	17.5	56	8.6	16.8	10.45	1.1971	346	1	100.0	15
28.07.23	11:45	16.2	16.2	15.7	58	7.9	4.5	NW	4.02	8.9	NW	14.6	15.4	13.8	1009.3	0.00	0.0	0.022	0.000	17.7	56	8.8	17.0	10.45	1.1961	349	1	100.0	15
28.07.23	12:00	16.1	16.4	16.0	57	7.5	5.4	WNW	4.83	8.9	WNW	13.8	15.3	13.0	1009.3	0.00	0.0	0.024	0.000	17.9	56	9.0	17.3	10.45	1.1948	349	1	100.0	15
28.07.23	12:15	15.8	16.1	15.6	61	8.3	5.8	W	5.23	9.8	WSW	13.3	15.2	12.6	1009.1	0.00	0.0	0.026	0.000	18.2	56	9.3	17.6	10.45	1.1931	346	1	100.0	15
28.07.23	12:30	15.1	16.0	15.1	61	7.6	4.9	WNW	4.43	8.5	NW	12.9	14.4	12.3	1008.9	0.00	0.0	0.034	0.000	18.5	56	9.6	17.9	10.44	1.1915	348	1	100.0	15
28.07.23	12:45	14.2	15.1	14.2	61	6.8	4.9	W	4.43	8.5	W	12.0	13.6	11.3	1009.0	0.00	0.0	0.043	0.000	18.7	55	9.4	18.1	10.24	1.1911	347	1	100.0	15
28.07.23	13:00	13.9	14.2	13.9	62	6.8	3.6	W	3.22	6.7	W	12.8	13.3	12.1	1008.5	0.00	0.0	0.046	0.000	18.7	55	9.4	18.1	10.24	1.1905	351	1	100.0	15
28.07.23	13:15	13.6	13.9	13.6	62	6.5	5.4	W	4.83	8.9	W	11.0	12.9	10.3	1008.3	0.00	0.0	0.049	0.000	18.7	55	9.4	18.1	10.24	1.1902	342	1	100.0	15
28.07.23	13:30	12.9	13.6	12.9	69	7.3	4.5	W	4.02	7.6	WSW	10.7	12.4	10.3	1008.6	0.25	0.0	0.057	0.000	18.8	56	9.9	18.3	10.43	1.1895	351	1	100.0	15
28.07.23	13:45	11.3	12.8	11.3	77	7.4	3.1	WNW	2.82	6.7	NW	10.0	11.1	9.8	1009.0	1.78	40.1	0.073	0.000	18.9	56	10.0	18.4	10.43	1.1894	346	1	100.0	15
28.07.23	14:00	10.7	11.3	10.7	75	6.5	2.7	WNW	2.41	6.3	N	9.6	10.6	9.4	1009.9	2.79	19.0	0.079	0.000	19.0	56	10.0	18.4	10.43	1.1902	348	1	100.0	15
28.07.23	14:15	10.3	10.7	10.2	77	6.4	4.9	WNW	4.43	9.4	WNW	7.4	10.2	7.3	1009.4	2.79	14.0	0.084	0.000	18.9	56	10.0	18.4	10.43	1.1898	347	1	100.0	15
28.07.23	14:30	10.1	10.3	10.1	82	7.2	2.2	WNW	2.01	6.7	NW	9.1	10.1	9.1	1010.0	2.03	10.9	0.086	0.000	18.9	56	10.0	18.4	10.43	1.1906	344	1	100.0	15
28.07.23	14:45	10.2	10.3	10.1	81	7.1	1.8	NNE	1.61	5.4	WNW	9.6	10.2	9.6	1010.2	1.78	10.7	0.084	0.000	18.8	56	9.9	18.3	10.43	1.1914	339	1	99.1	15
28.07.23	15:00	9.7	10.2	9.7	79	6.3	1.3	W	1.21	4.0	ENE	9.5	9.7	9.4	1010.3	1.78	12.4	0.090	0.000	18.7	56	9.7	18.1	10.44	1.1923	351	1	100.0	15
28.07.23	15:15	9.2	9.8	9.2	86	6.9	1.3	ENE	1.21	5.8	NNE	8.9	9.2	8.9	1010.9	1.27	10.2	0.095	0.000	18.5	56	9.6	17.9	10.44	1.1939	344	1	100.0	15
28.07.23	15:30	8.9	9.2	8.9	88	7.1	0.9	SSW	0.80	4.0	NNW	8.9	9.0	9.0	1010.6	1.52	8.1	0.098	0.000	18.3	56	9.4	17.7	10.45	1.1944	345	1	100.0	15
28.07.23	15:45	9.8	9.8	8.9	76	5.7	4.0	WNW	3.62	8.5	W	7.4	9.7	7.3	1010.5	0.51	5.1	0.089	0.000	18.2	56	9.2	17.5	10.45	1.1950	348	1	100.0	15
28.07.23	16:00	9.6	9.8	9.3	76	5.5	6.7	WNW	6.04	13.9	WNW	5.7	9.4	5.6	1010.1	1.02	7.4	0.091	0.000	18.0	56	9.1	17.3	10.45	1.1955	345	1	100.0	15
28.07.23	16:15	9.6	9.8	9.6	78	6.0	5.4	WNW	4.83	8.9	WNW	6.4	9.5	6.3	1009.3	1.02	12.2	0.091	0.000	17.8	56	8.9	17.2	10.45	1.1953	349	1	100.0	15
28.07.23	16:30	10.2	10.3	9.5	74	5.8	5.4	WNW	4.83	11.2	WNW	7.1	10.1	6.9	1009.5	0.25	10.2	0.084	0.000	17.7	56	8.8	17.1	10.45	1.1960	351	1	100.0	15
28.07.23	16:45	9.7	10.3	9.7	78	6.1	5.8	NW	5.23	9.4	WNW	6.3	9.7	6.2	1009.5	0.76	8.6	0.090	0.000	17.6	56	8.7	16.9	10.45	1.1967	342	1	100.0	15
28.07.23	17:00	10.3	10.3	9.5	72	5.4	6.3	WNW	5.63	14.3	NW	6.7	10.1	6.5	1009.7	0.51	6.6	0.084	0.000	17.4	56	8.6	16.7	10.45	1.1977	347	1	100.0	15
28.07.23	17:15	10.9	10.9	10.3	73	6.2	5.4	WNW	4.83	14.3	NW	7.8	10.7	7.6	1009.6	0.00	0.0	0.078	0.000	17.3	56	8.5	16.6	10.45	1.1981	349	1	100.0	15
28.07.23	17:30	10.6	11.2	10.6	75	6.3	5.4	WNW	4.83	10.3	WNW	7.4	10.4	7.3	1009.6	0.76	8.4	0.081	0.000	17.2	56	8.3	16.4	10.45	1.1989	343	1	100.0	15
28.07.23	17:45	10.0	10.7	10.0	78	6.3	4.5	WNW	4.02	8.9	WNW	7.4	9.9	7.3	1010.1	0.25	4.8	0.087	0.000	17.0	56	8.2	16.2	10.45	1.2004	346	1	100.0	15
28.07.23	18:00	9.8	10.0	9.6	80	6.5	4.5	NW	4.02	8.0	W	7.2	9.8	7.2	1010.0	1.02	9.1	0.089	0.000	16.9	56	8.1	16.1	10.45	1.2008	351	1	100.0	15
28.07.23	18:15	10.4	10.6	9.8	78	6.8	5.4	WNW	4.83	8.5	W	7.3	10.3	7.2	1010.4	0.25	3.6	0.082	0.000	16.8	56	7.9	16.0	10.45	1.2018	344	1	100.0	15
28.07.23	18:30	8.9	10.4	8.9	87	6.9	2.2	WNW	2.01	6.3	WNW	7.8	9.0	7.8	1010.6	1.02	13.0	0.098	0.000	16.7	56	7.8	15.9	10.45	1.2026	349	1	100.0	15
28.07.23	18:45	10.3	10.4	8.8	78	6.6	4.9	WNW	4.43	8.9	WNW	7.4	10.2	7.3	1010.1	0.00	0.0	0.084	0.000	16.6	56	7.7	15.7	10.45	1.2026	351	1	100.0	15
28.07.23	19:00	10.2	10.3	10.1	79	6.7	5.4	NW	4.83	8.9	WNW	7.0	10.1	6.9	1010.8	0.25	0.0	0.085	0.000	16.5	57	7.9	15.7	10.58	1.2035	343	1	100.0	15
28.07.23	19:15	8.4	10.1	8.4	88	6.5	2.7	NW	2.41	6.3	ENE	6.8	8.4	6.8	1010.4	1.02	11.7	0.104	0.000	16.5	57	7.9	15.7	10.58	1.2030	346	1	100.0	15
28.07.23	19:30	9.3	9.4	8.4	83	6.6	2.2	WNW	2.01	6.3	WNW	8.2	9.3	8.2	1010.5	1.78	50.5	0.094	0.000	16.4	57	7.9	15.7	10.58	1.2034	347	1	100.0	15
28.07.23	19:45	9.6	9.6	9.2	79	6.1	4.0	NW	3.62	6.7	NNW	7.2	9.5	7.1	1010.8	0.25	6.3	0.091	0.000	16.3	57	7.8	15.6	10.58	1.2044	344	1	100.0	15
28.07.23	20:00	9.2	9.7	9.2	81	6.1	0.9	NNE	0.80	3.6	ENE	9.2	9.2	9.2	1011.1	0.76	8.6	0.095	0.000	16.2	57	7.7	15.4	10.57	1.2052	350	1	100.0	15
28.07.23	20:15	9.3	9.3	9.0	80	6.0	2.7	WSW	2.41	6.3	WSW	7.8	9.2	7.8	1011.0	0.00	0.0	0.094	0.000	16.2	58	7.9	15.4	10.75	1.2049	347	1	100.0	15
28.07.23	20:30	9.4	9.4	9.2	76	5.4	3.6	WNW	3.22	8.0	NW	7.4	9.3	7.2	1011.0	0.25	0.0	0.093	0.000	16.6	60	8.8	15.9	11.11	1.2025	346	1	100.0	15
28.07.23	20:45	9.6	9.9	9.4	74	5.1	4.0	WNW	3.62	6.3	WNW	7.2	9.4	7.0	1011.2	0.00	0.0	0.091	0.000	17.0	61	9.4	16.4	11.25	1.2006	348	1	100.0	15
28.07.23	21:00	9.6	9.7	9.5	74	5.1	4.9	NW	4.43	8.0	NW	6.6	9.4	6.4	1011.0	0.00	0.0	0.091	0.000	17.4	64	10.5	17.0	11.78	1.1977	347	1	100.0	15
28.07.23	21:15	9.2	9.6	9.2	75	5.0	4.9	WNW	4.43	8.9	W	6.2	9.0	6.0	1011.3	0.00	0.0	0.095	0.000	17.8	65	11.1	17.5	11.97	1.1958	342	1	100.0	15
28.07.23	21:30	8.9	9.3	8.9	78	5.3	4.5	WNW	4.02	8.9	W	6.1	8.8	6.0	1012.1	0.00	0.0	0.098	0.000	17.9	64	11.0	17.7	11.76	1.1961	347	1	100.0	15
28.07.23	21:45	8.7	8.9	8.4	77	4.9	3.1	WNW	2.82	5.4	W	6.8	8.6	6.7	1012.1	0.00	0.0	0.101	0.000	17.9	63	10.8	17.6	11.65	1.1964	349	1	100.0	15
28.07.23	22:00	8.4	8.7	8.4	76	4.4	2.2	WNW	2.01	5.8	NW	7.1	8.2	6.9	1011.9	0.00	0.0	0.104	0.000	17.7	62	10.3	17.2	11.45	1.1978	342	1	100.0	15
28.07.23	22:15	8.4	8.5	8.3	74	4.1	4.9	WNW	4.43	8.0	WNW	5.3	8.3	5.1	1012.2	0.00	0.0	0.103	0.000	17.5	62	10.1	17.1	11.45	1.1990	349	1	100.0	15
28.07.23	22:30	8.1	8.5	8.1	73	3.6	4.0	WNW	3.62	6.7	NNW	5.5	7.9	5.3	1012.3	0.00	0.0	0.106	0.000	17.2	61	9.6	16.7	11.25	1.2007	348	1	100.0	15
28.07.23	22:45	8.4	8.4	8.0	66	2.4	4.0	WNW	3.62	7.2	WNW	5.8	8.0	5.4	1012.6	0.00	0.0	0.104	0.000	17.1	61	9.5	16.5	11.25	1.2020	343	1	100.0	15
28.07.23	23:00	7.9	8.6	7.8	70	2.8	3.6	NNW	3.22	7.2	NNW	5.6	7.6	5.3	1012.9	0.00	0.0	0.109	0.000	16.8	60	9.0	16.1	11.11	1.2040	349	1	100.0	15
28.07.23	23:15	7.7	8.2	7.7	71	2.8	2.7	WNW	2.41	6.7	NW	6.0	7.4	5.7	1012.9	0.00	0.0	0.111	0.000	16.4	60	8.7	15.8	11.12	1.2057	347	1	100.0	15
28.07.23	23:30	7.5	7.8	7.5	72	2.8	4.9	NW	4.43	8.5	WNW	4.2	7.2	3.9	1013.1	0.00	0.0	0.113	0.000	16.1	60	8.3	15.4	11.13	1.2076	339	1	99.1	15
28.07.23	23:45	7.4	7.8	7.4	72	2.7	4.9	WNW	4.43	9.8	WNW	4.1	7.1	3.8	1013.2	0.00	0.0	0.114	0.000	15.8	60	8.0	15.1	11.14	1.2093	351	1	100.0	15
29.07.23	00:00	6.9	7.4	6.9	70	1.8	4.9	NW	4.43	8.9	NW	3.6	6.7	3.3	1013.3	0.00	0.0	0.119	0.000	15.5	60	7.8	14.8	11.15	1.2108	347	1	100.0	15
29.07.23	0:15	7.0	7.1	6.9	67	1.3	4.0	NW	3.62	8.0	NW	4.2	6.7	3.8	1013.4	0.00	0.0	0.118	0.000	15.2	59	7.2	14.4	10.95	1.2128	341	1	99.7	15
29.07.23	0:30	6.8	7.1	6.8	63	0.3	2.7	WNW	2.41	6.7	NW	4.9	6.4	4.6	1013.8	0.00	0.0	0.120	0.000	14.9	59	6.9	14.1	10.95	1.2147	345	1	100.0	15
29.07.23	0:45	7.1	7.1	6.9	65	1.0	3.1	WNW	2.82	7.6	NNW	5.0	6.7	4.6	1014.0	0.00	0.0	0.117	0.000	14.6	59	6.7	13.8	10.95	1.2163	347	1	100.0	15
29.07.23	1:00	6.9	7.2	6.9	64	0.5	1.3	N	1.21	3.1	SW	6.3	6.5	5.9	1013.9	0.00	0.0	0.119	0.000	14.3	59	6.4	13.5	10.95	1.2179	345	1	100.0	15
29.07.23	1:15	5.1	6.9	5.1	71	0.3	0.9	SSE	0.80	1.8	SSE	5.1	4.8	4.7	1014.1	0.00	0.0	0.138	0.000	14.0	59	6.1	13.2	10.95	1.2195	347	1	100.0	15
29.07.23	1:30	4.7	5.1	4.6	76	0.8	0.9	WNW	0.80	1.8	WNW	4.6	4.4	4.3	1014.0	0.00	0.0	0.142	0.000	13.7	58	5.6	12.9	10.75	1.2210	349	1	100.0	15
29.07.23	1:45	5.4	5.4	4.4	74	1.2	2.2	WNW	2.01	5.8	WNW	3.7	5.2	3.4	1014.0	0.00	0.0	0.134	0.000	13.4	58	5.3	12.7	10.75	1.2224	349	1	100.0	15
29.07.23	2:00	5.9	6.0	5.4	72	1.3	3.6	NW	3.22	6.7	NW	3.2	5.7	2.9	1014.1	0.00	0.0	0.129	0.000	13.2	58	5.1	12.4	10.75	1.2236	341	1	99.7	15
29.07.23	2:15	5.9	6.1	5.9	70	0.9	4.0	WNW	3.62	8.5	WNW	2.9	5.6	2.6	1013.9	0.00	0.0	0.129	0.000	13.0	58	4.9	12.2	10.75	1.2244	351	1	100.0	15
29.07.23	2:30	5.9	6.1	5.8	69	0.7	4.5	NW	4.02	8.5	NW	2.7	5.6	2.3	1013.6	0.00	0.0	0.129	0.000	12.8	58	4.7	12.0	10.75	1.2251	350	1	100.0	15
29.07.23	2:45	5.9	6.1	5.9	69	0.7	4.0	NW	3.62	7.6	WNW	2.9	5.6	2.6	1013.7	0.00	0.0	0.129	0.000	12.6	58	4.5	11.8	10.75	1.2263	343	1	100.0	15
29.07.23	3:00	5.9	6.1	5.9	69	0.6	4.9	WNW	4.43	8.5	NW	2.3	5.6	2.0	1013.7	0.00	0.0	0.130	0.000	12.4	58	4.3	11.7	10.75	1.2272	349	1	100.0	15
29.07.23	3:15	5.9	5.9	5.8	69	0.6	5.4	WNW	4.83	8.0	WNW	2.1	5.6	1.8	1013.9	0.00	0.0	0.130	0.000	12.2	58	4.1	11.4	10.75	1.2286	349	1	100.0	15
29.07.23	3:30	5.6	5.9	5.5	69	0.3	4.9	WNW	4.43	9.4	WNW	1.9	5.2	1.6	1013.8	0.00	0.0	0.133	0.000	12.0	58	4.0	11.3	10.75	1.2293	342	1	100.0	15
29.07.23	3:45	5.6	5.7	5.4	66	-0.2	4.5	WNW	4.02	7.2	NW	2.3	5.2	1.9	1013.9	0.00	0.0	0.133	0.000	11.8	58	3.8	11.2	10.75	1.2302	350	1	100.0	15
29.07.23	4:00	5.4	5.6	5.4	67	-0.3	3.6	WNW	3.22	7.6	WNW	2.6	5.0	2.2	1013.8	0.00	0.0	0.135	0.000	11.6	58	3.6	10.9	10.75	1.2311	349	1	100.0	15
29.07.23	4:15	4.9	5.4	4.9	69	-0.3	1.8	WNW	1.61	6.7	W	3.5	4.6	3.2	1013.9	0.00	0.0	0.140	0.000	11.4	58	3.4	10.7	10.75	1.2325	342	1	100.0	15
29.07.23	4:30	5.3	5.3	4.6	65	-0.8	2.7	WNW	2.41	7.2	WSW	3.1	4.9	2.7	1014.0	0.00	0.0	0.136	0.000	11.2	57	3.0	10.6	10.59	1.2335	351	1	100.0	15
29.07.23	4:45	5.1	5.4	5.1	65	-0.9	2.7	WNW	2.41	7.2	WNW	2.8	4.7	2.4	1014.1	0.00	0.0	0.138	0.000	11.1	57	2.9	10.4	10.59	1.2344	349	1	100.0	15
29.07.23	5:00	5.1	5.3	4.9	66	-0.7	3.1	WNW	2.82	6.7	W	2.5	4.7	2.1	1014.0	0.00	0.0	0.138	0.000	10.9	57	2.7	10.3	10.58	1.2352	343	1	100.0	15
29.07.23	5:15	5.1	5.1	4.9	65	-0.9	1.3	N	1.21	8.0	W	4.3	4.7	3.9	1014.4	0.00	0.0	0.138	0.000	10.7	57	2.5	10.1	10.57	1.2368	350	1	100.0	15
29.07.23	5:30	4.0	5.1	4.0	70	-1.0	0.4	N	0.40	1.3	N	4.0	3.7	3.7	1014.5	0.00	0.0	0.149	0.000	10.5	57	2.3	9.9	10.57	1.2377	349	1	100.0	15
29.07.23	5:45	3.1	4.1	3.1	73	-1.3	0.9	NNE	0.80	1.8	ENE	2.8	2.8	2.6	1014.4	0.00	0.0	0.159	0.000	10.3	57	2.1	9.7	10.56	1.2387	342	1	100.0	15
29.07.23	6:00	3.0	3.1	2.9	73	-1.4	0.9	NNE	0.80	2.2	NNW	2.7	2.7	2.4	1014.2	0.00	0.0	0.160	0.000	10.1	57	2.0	9.6	10.55	1.2392	348	1	100.0	15
29.07.23	6:15	4.4	4.4	3.0	63	-2.0	0.9	WNW	0.80	2.7	W	4.3	4.0	3.9	1014.4	0.00	0.0	0.145	0.000	10.0	57	1.9	9.5	10.55	1.2400	349	1	100.0	15
29.07.23	6:30	3.9	4.4	3.9	65	-2.0	0.9	ENE	0.80	1.8	NE	3.8	3.6	3.4	1014.2	0.00	0.0	0.150	0.000	9.8	57	1.7	9.3	10.55	1.2409	346	1	100.0	15
29.07.23	6:45	3.3	3.9	3.3	72	-1.3	0.0	WNW	0.00	1.3	NW	3.3	3.0	3.0	1014.1	0.00	0.0	0.157	0.000	9.6	57	1.5	9.1	10.55	1.2417	342	1	100.0	15
29.07.23	7:00	4.8	4.8	3.1	65	-1.2	2.2	NW	2.01	8.0	WNW	2.9	4.4	2.6	1014.3	0.00	0.0	0.141	0.000	9.5	57	1.4	9.0	10.55	1.2424	349	1	100.0	15
29.07.23	7:15	6.8	6.8	4.8	55	-1.6	1.8	NNE	1.61	8.0	SW	5.6	6.2	5.1	1014.7	0.00	0.0	0.120	0.000	9.3	57	1.2	8.8	10.55	1.2438	350	1	100.0	15
29.07.23	7:30	7.4	7.4	6.8	56	-0.8	4.5	WNW	4.02	10.3	W	4.3	6.8	3.8	1014.4	0.00	0.0	0.114	0.000	9.3	57	1.2	8.8	10.55	1.2437	346	1	100.0	15
29.07.23	7:45	8.2	8.2	7.4	46	-2.8	4.9	WNW	4.43	8.5	W	5.0	7.4	4.3	1014.5	0.00	0.0	0.106	0.000	9.2	57	1.1	8.7	10.55	1.2441	351	1	100.0	15
29.07.23	8:00	9.0	9.0	8.2	46	-2.0	3.1	W	2.82	8.0	W	7.2	8.3	6.5	1014.5	0.00	0.0	0.097	0.000	9.3	57	1.2	8.8	10.55	1.2435	342	1	100.0	15
29.07.23	8:15	9.8	9.8	8.9	50	-0.2	2.2	NE	2.01	6.7	W	8.7	9.1	8.1	1014.6	0.00	0.0	0.089	0.000	9.6	58	1.7	9.1	10.75	1.2424	350	1	100.0	15
